ELECTIONTYPE,ELECTIONYEAR,WARDNUM,NUMVOTES,CANDIDATELASTNAME,CANDIDATEFIRSTNAME
Mayoral,2006,44,96,Hossain,Monowar
Mayoral,2006,1,94,Jackson,Hazel
Mayoral,2006,2,99,Jackson,Hazel
Mayoral,2006,3,58,Jackson,Hazel
Mayoral,2006,4,61,Jackson,Hazel
Mayoral,2006,5,65,Jackson,Hazel
Mayoral,2006,6,98,Jackson,Hazel
Mayoral,2006,7,159,Jackson,Hazel
Mayoral,2006,8,147,Jackson,Hazel
Mayoral,2006,9,147,Jackson,Hazel
Mayoral,2006,10,66,Jackson,Hazel
Mayoral,2006,11,108,Jackson,Hazel
Mayoral,2006,12,155,Jackson,Hazel
Mayoral,2006,13,28,Jackson,Hazel
Mayoral,2006,14,74,Jackson,Hazel
Mayoral,2006,15,104,Jackson,Hazel
Mayoral,2006,16,25,Jackson,Hazel
Mayoral,2006,17,128,Jackson,Hazel
Mayoral,2006,18,59,Jackson,Hazel
Mayoral,2006,19,47,Jackson,Hazel
Mayoral,2006,20,72,Jackson,Hazel
Mayoral,2006,21,46,Jackson,Hazel
Mayoral,2006,22,36,Jackson,Hazel
Mayoral,2006,23,61,Jackson,Hazel
Mayoral,2006,24,53,Jackson,Hazel
Mayoral,2006,25,29,Jackson,Hazel
Mayoral,2006,26,51,Jackson,Hazel
Mayoral,2006,27,52,Jackson,Hazel
Mayoral,2006,28,70,Jackson,Hazel
Mayoral,2006,29,43,Jackson,Hazel
Mayoral,2006,30,66,Jackson,Hazel
Mayoral,2006,31,73,Jackson,Hazel
Mayoral,2006,32,50,Jackson,Hazel
Mayoral,2006,33,40,Jackson,Hazel
Mayoral,2006,34,42,Jackson,Hazel
Mayoral,2006,35,91,Jackson,Hazel
Mayoral,2006,36,79,Jackson,Hazel
Mayoral,2006,37,115,Jackson,Hazel
Mayoral,2006,38,88,Jackson,Hazel
Mayoral,2006,39,57,Jackson,Hazel
Mayoral,2006,40,65,Jackson,Hazel
Mayoral,2006,41,103,Jackson,Hazel
Mayoral,2006,42,74,Jackson,Hazel
Mayoral,2006,43,79,Jackson,Hazel
Mayoral,2006,44,76,Jackson,Hazel
Mayoral,2006,1,16,Korolnek,Mark
Mayoral,2006,2,20,Korolnek,Mark
Mayoral,2006,3,50,Korolnek,Mark
Mayoral,2006,4,27,Korolnek,Mark
Mayoral,2006,5,66,Korolnek,Mark
Mayoral,2006,6,79,Korolnek,Mark
Mayoral,2006,7,24,Korolnek,Mark
Mayoral,2006,8,15,Korolnek,Mark
Mayoral,2006,9,33,Korolnek,Mark
Mayoral,2006,10,125,Korolnek,Mark
Mayoral,2006,11,35,Korolnek,Mark
Mayoral,2006,12,15,Korolnek,Mark
Mayoral,2006,13,34,Korolnek,Mark
Mayoral,2006,14,46,Korolnek,Mark
Mayoral,2006,15,83,Korolnek,Mark
Mayoral,2006,16,40,Korolnek,Mark
Mayoral,2006,17,13,Korolnek,Mark
Mayoral,2006,18,19,Korolnek,Mark
Mayoral,2006,19,12,Korolnek,Mark
Mayoral,2006,20,18,Korolnek,Mark
Mayoral,2006,21,26,Korolnek,Mark
Mayoral,2006,22,4,Korolnek,Mark
Mayoral,2006,23,18,Korolnek,Mark
Mayoral,2006,24,18,Korolnek,Mark
Mayoral,2006,25,6,Korolnek,Mark
Mayoral,2006,26,8,Korolnek,Mark
Mayoral,2006,27,9,Korolnek,Mark
Mayoral,2006,28,10,Korolnek,Mark
Mayoral,2006,29,15,Korolnek,Mark
Mayoral,2006,30,9,Korolnek,Mark
Mayoral,2006,31,8,Korolnek,Mark
Mayoral,2006,32,5,Korolnek,Mark
Mayoral,2006,33,12,Korolnek,Mark
Mayoral,2006,34,9,Korolnek,Mark
Mayoral,2006,35,17,Korolnek,Mark
Mayoral,2006,36,11,Korolnek,Mark
Mayoral,2006,37,21,Korolnek,Mark
Mayoral,2006,38,15,Korolnek,Mark
Mayoral,2006,39,17,Korolnek,Mark
Mayoral,2006,40,26,Korolnek,Mark
Mayoral,2006,41,13,Korolnek,Mark
Mayoral,2006,42,8,Korolnek,Mark
Mayoral,2006,43,13,Korolnek,Mark
Mayoral,2006,44,11,Korolnek,Mark
Mayoral,2006,1,80,Ledrew,Stephen
Mayoral,2006,2,156,Ledrew,Stephen
Mayoral,2006,3,201,Ledrew,Stephen
Mayoral,2006,4,227,Ledrew,Stephen
Mayoral,2006,5,243,Ledrew,Stephen
Mayoral,2006,6,295,Ledrew,Stephen
Mayoral,2006,7,111,Ledrew,Stephen
Mayoral,2006,8,127,Ledrew,Stephen
Mayoral,2006,9,125,Ledrew,Stephen
Mayoral,2006,10,151,Ledrew,Stephen
Mayoral,2006,11,187,Ledrew,Stephen
Mayoral,2006,12,154,Ledrew,Stephen
Mayoral,2006,13,241,Ledrew,Stephen
Mayoral,2006,14,168,Ledrew,Stephen
Mayoral,2006,15,178,Ledrew,Stephen
Mayoral,2006,16,206,Ledrew,Stephen
Mayoral,2006,17,166,Ledrew,Stephen
Mayoral,2006,18,127,Ledrew,Stephen
Mayoral,2006,19,120,Ledrew,Stephen
Mayoral,2006,20,211,Ledrew,Stephen
Mayoral,2006,21,180,Ledrew,Stephen
Mayoral,2006,22,298,Ledrew,Stephen
Mayoral,2006,23,238,Ledrew,Stephen
Mayoral,2006,24,184,Ledrew,Stephen
Mayoral,2006,25,232,Ledrew,Stephen
Mayoral,2006,26,123,Ledrew,Stephen
Mayoral,2006,27,356,Ledrew,Stephen
Mayoral,2006,28,205,Ledrew,Stephen
Mayoral,2006,29,208,Ledrew,Stephen
Mayoral,2006,30,196,Ledrew,Stephen
Mayoral,2006,31,209,Ledrew,Stephen
Mayoral,2006,32,259,Ledrew,Stephen
Mayoral,2006,33,116,Ledrew,Stephen
Mayoral,2006,34,188,Ledrew,Stephen
Mayoral,2006,35,186,Ledrew,Stephen
Mayoral,2006,36,216,Ledrew,Stephen
Mayoral,2006,37,166,Ledrew,Stephen
Mayoral,2006,38,167,Ledrew,Stephen
Mayoral,2006,39,92,Ledrew,Stephen
Mayoral,2006,40,145,Ledrew,Stephen
Mayoral,2006,41,130,Ledrew,Stephen
Mayoral,2006,42,105,Ledrew,Stephen
Mayoral,2006,43,170,Ledrew,Stephen
Mayoral,2006,44,235,Ledrew,Stephen
Mayoral,2006,1,29,Maxted,Diana-De
Mayoral,2006,2,35,Maxted,Diana-De
Mayoral,2006,3,31,Maxted,Diana-De
Mayoral,2006,4,16,Maxted,Diana-De
Mayoral,2006,5,25,Maxted,Diana-De
Mayoral,2006,6,36,Maxted,Diana-De
Mayoral,2006,7,51,Maxted,Diana-De
Mayoral,2006,8,52,Maxted,Diana-De
Mayoral,2006,9,59,Maxted,Diana-De
Mayoral,2006,10,33,Maxted,Diana-De
Mayoral,2006,11,41,Maxted,Diana-De
Mayoral,2006,12,62,Maxted,Diana-De
Mayoral,2006,13,16,Maxted,Diana-De
Mayoral,2006,14,17,Maxted,Diana-De
Mayoral,2006,15,56,Maxted,Diana-De
Mayoral,2006,16,13,Maxted,Diana-De
Mayoral,2006,17,56,Maxted,Diana-De
Mayoral,2006,18,27,Maxted,Diana-De
Mayoral,2006,19,27,Maxted,Diana-De
Mayoral,2006,20,28,Maxted,Diana-De
Mayoral,2006,21,20,Maxted,Diana-De
Mayoral,2006,22,11,Maxted,Diana-De
Mayoral,2006,23,33,Maxted,Diana-De
Mayoral,2006,24,22,Maxted,Diana-De
Mayoral,2006,25,7,Maxted,Diana-De
Mayoral,2006,26,21,Maxted,Diana-De
Mayoral,2006,27,24,Maxted,Diana-De
Mayoral,2006,28,29,Maxted,Diana-De
Mayoral,2006,29,34,Maxted,Diana-De
Mayoral,2006,30,20,Maxted,Diana-De
Mayoral,2006,31,22,Maxted,Diana-De
Mayoral,2006,32,19,Maxted,Diana-De
Mayoral,2006,33,25,Maxted,Diana-De
Mayoral,2006,34,28,Maxted,Diana-De
Mayoral,2006,35,30,Maxted,Diana-De
Mayoral,2006,36,24,Maxted,Diana-De
Mayoral,2006,37,30,Maxted,Diana-De
Mayoral,2006,38,23,Maxted,Diana-De
Mayoral,2006,39,17,Maxted,Diana-De
Mayoral,2006,40,40,Maxted,Diana-De
Mayoral,2006,41,29,Maxted,Diana-De
Mayoral,2006,42,32,Maxted,Diana-De
Mayoral,2006,43,15,Maxted,Diana-De
Mayoral,2006,44,46,Maxted,Diana-De
Mayoral,2006,1,5594,Miller,David
Mayoral,2006,2,6571,Miller,David
Mayoral,2006,3,6755,Miller,David
Mayoral,2006,4,7176,Miller,David
Mayoral,2006,5,8299,Miller,David
Mayoral,2006,6,8011,Miller,David
Mayoral,2006,7,4592,Miller,David
Mayoral,2006,8,5035,Miller,David
Mayoral,2006,9,4507,Miller,David
Mayoral,2006,10,6167,Miller,David
Mayoral,2006,11,6779,Miller,David
Mayoral,2006,12,5198,Miller,David
Mayoral,2006,13,11545,Miller,David
Mayoral,2006,14,9241,Miller,David
Mayoral,2006,15,7226,Miller,David
Mayoral,2006,16,7713,Miller,David
Mayoral,2006,17,6546,Miller,David
Mayoral,2006,18,6452,Miller,David
Mayoral,2006,19,8632,Miller,David
Mayoral,2006,20,11156,Miller,David
Mayoral,2006,21,9254,Miller,David
Mayoral,2006,22,9483,Miller,David
Mayoral,2006,23,8645,Miller,David
Mayoral,2006,24,6884,Miller,David
Mayoral,2006,25,6849,Miller,David
Mayoral,2006,26,7574,Miller,David
Mayoral,2006,27,11131,Miller,David
Mayoral,2006,28,9751,Miller,David
Mayoral,2006,29,7588,Miller,David
Mayoral,2006,30,9443,Miller,David
Mayoral,2006,31,7942,Miller,David
Mayoral,2006,32,9888,Miller,David
Mayoral,2006,33,5948,Miller,David
Mayoral,2006,34,6417,Miller,David
Mayoral,2006,35,6869,Miller,David
Mayoral,2006,36,6710,Miller,David
Mayoral,2006,37,7107,Miller,David
Mayoral,2006,38,7379,Miller,David
Mayoral,2006,39,6124,Miller,David
Mayoral,2006,40,7055,Miller,David
Mayoral,2006,41,8156,Miller,David
Mayoral,2006,42,9208,Miller,David
Mayoral,2006,43,6206,Miller,David
Mayoral,2006,44,8163,Miller,David
Mayoral,2006,1,33,Muir,Rodney
Mayoral,2006,2,38,Muir,Rodney
Mayoral,2006,3,21,Muir,Rodney
Mayoral,2006,4,27,Muir,Rodney
Mayoral,2006,5,37,Muir,Rodney
Mayoral,2006,6,34,Muir,Rodney
Mayoral,2006,7,40,Muir,Rodney
Mayoral,2006,8,44,Muir,Rodney
Mayoral,2006,9,52,Muir,Rodney
Mayoral,2006,10,28,Muir,Rodney
Mayoral,2006,11,48,Muir,Rodney
Mayoral,2006,12,37,Muir,Rodney
Mayoral,2006,13,21,Muir,Rodney
Mayoral,2006,14,24,Muir,Rodney
Mayoral,2006,15,63,Muir,Rodney
Mayoral,2006,16,15,Muir,Rodney
Mayoral,2006,17,26,Muir,Rodney
Mayoral,2006,18,35,Muir,Rodney
Mayoral,2006,19,34,Muir,Rodney
Mayoral,2006,20,37,Muir,Rodney
Mayoral,2006,21,29,Muir,Rodney
Mayoral,2006,22,23,Muir,Rodney
Mayoral,2006,23,30,Muir,Rodney
Mayoral,2006,24,23,Muir,Rodney
Mayoral,2006,25,17,Muir,Rodney
Mayoral,2006,26,34,Muir,Rodney
Mayoral,2006,27,26,Muir,Rodney
Mayoral,2006,28,39,Muir,Rodney
Mayoral,2006,29,33,Muir,Rodney
Mayoral,2006,30,32,Muir,Rodney
Mayoral,2006,31,34,Muir,Rodney
Mayoral,2006,32,32,Muir,Rodney
Mayoral,2006,33,19,Muir,Rodney
Mayoral,2006,34,26,Muir,Rodney
Mayoral,2006,35,36,Muir,Rodney
Mayoral,2006,36,28,Muir,Rodney
Mayoral,2006,37,26,Muir,Rodney
Mayoral,2006,38,38,Muir,Rodney
Mayoral,2006,39,42,Muir,Rodney
Mayoral,2006,40,44,Muir,Rodney
Mayoral,2006,41,36,Muir,Rodney
Mayoral,2006,42,51,Muir,Rodney
Mayoral,2006,43,28,Muir,Rodney
Mayoral,2006,44,38,Muir,Rodney
Mayoral,2006,1,55,Naimji,Duri
Mayoral,2006,2,42,Naimji,Duri
Mayoral,2006,3,19,Naimji,Duri
Mayoral,2006,4,20,Naimji,Duri
Mayoral,2006,5,10,Naimji,Duri
Mayoral,2006,6,26,Naimji,Duri
Mayoral,2006,7,43,Naimji,Duri
Mayoral,2006,8,45,Naimji,Duri
Mayoral,2006,9,33,Naimji,Duri
Mayoral,2006,10,14,Naimji,Duri
Mayoral,2006,11,23,Naimji,Duri
Mayoral,2006,12,28,Naimji,Duri
Mayoral,2006,13,11,Naimji,Duri
Mayoral,2006,14,16,Naimji,Duri
Mayoral,2006,15,18,Naimji,Duri
Mayoral,2006,16,13,Naimji,Duri
Mayoral,2006,17,16,Naimji,Duri
Mayoral,2006,18,20,Naimji,Duri
Mayoral,2006,19,17,Naimji,Duri
Mayoral,2006,20,33,Naimji,Duri
Mayoral,2006,21,17,Naimji,Duri
Mayoral,2006,22,12,Naimji,Duri
Mayoral,2006,23,23,Naimji,Duri
Mayoral,2006,24,16,Naimji,Duri
Mayoral,2006,25,15,Naimji,Duri
Mayoral,2006,26,90,Naimji,Duri
Mayoral,2006,27,15,Naimji,Duri
Mayoral,2006,28,17,Naimji,Duri
Mayoral,2006,29,15,Naimji,Duri
Mayoral,2006,30,24,Naimji,Duri
Mayoral,2006,31,27,Naimji,Duri
Mayoral,2006,32,7,Naimji,Duri
Mayoral,2006,33,12,Naimji,Duri
Mayoral,2006,34,46,Naimji,Duri
Mayoral,2006,35,22,Naimji,Duri
Mayoral,2006,36,18,Naimji,Duri
Mayoral,2006,37,34,Naimji,Duri
Mayoral,2006,38,38,Naimji,Duri
Mayoral,2006,39,41,Naimji,Duri
Mayoral,2006,40,49,Naimji,Duri
Mayoral,2006,41,47,Naimji,Duri
Mayoral,2006,42,72,Naimji,Duri
Mayoral,2006,43,40,Naimji,Duri
Mayoral,2006,44,41,Naimji,Duri
Mayoral,2006,1,2257,Pitfield,Jane
Mayoral,2006,2,4330,Pitfield,Jane
Mayoral,2006,3,6328,Pitfield,Jane
Mayoral,2006,4,6267,Pitfield,Jane
Mayoral,2006,5,6212,Pitfield,Jane
Mayoral,2006,6,5500,Pitfield,Jane
Mayoral,2006,7,2646,Pitfield,Jane
Mayoral,2006,8,2407,Pitfield,Jane
Mayoral,2006,9,2863,Pitfield,Jane
Mayoral,2006,10,4702,Pitfield,Jane
Mayoral,2006,11,4330,Pitfield,Jane
Mayoral,2006,12,3234,Pitfield,Jane
Mayoral,2006,13,3998,Pitfield,Jane
Mayoral,2006,14,2283,Pitfield,Jane
Mayoral,2006,15,3508,Pitfield,Jane
Mayoral,2006,16,5589,Pitfield,Jane
Mayoral,2006,17,2806,Pitfield,Jane
Mayoral,2006,18,1595,Pitfield,Jane
Mayoral,2006,19,2034,Pitfield,Jane
Mayoral,2006,20,2930,Pitfield,Jane
Mayoral,2006,21,3988,Pitfield,Jane
Mayoral,2006,22,5987,Pitfield,Jane
Mayoral,2006,23,6093,Pitfield,Jane
Mayoral,2006,24,5129,Pitfield,Jane
Mayoral,2006,25,6902,Pitfield,Jane
Mayoral,2006,26,7801,Pitfield,Jane
Mayoral,2006,27,5030,Pitfield,Jane
Mayoral,2006,28,2922,Pitfield,Jane
Mayoral,2006,29,3847,Pitfield,Jane
Mayoral,2006,30,2875,Pitfield,Jane
Mayoral,2006,31,4554,Pitfield,Jane
Mayoral,2006,32,4319,Pitfield,Jane
Mayoral,2006,33,3602,Pitfield,Jane
Mayoral,2006,34,4996,Pitfield,Jane
Mayoral,2006,35,3750,Pitfield,Jane
Mayoral,2006,36,5004,Pitfield,Jane
Mayoral,2006,37,5236,Pitfield,Jane
Mayoral,2006,38,4841,Pitfield,Jane
Mayoral,2006,39,3947,Pitfield,Jane
Mayoral,2006,40,4380,Pitfield,Jane
Mayoral,2006,41,4092,Pitfield,Jane
Mayoral,2006,42,3083,Pitfield,Jane
Mayoral,2006,43,4480,Pitfield,Jane
Mayoral,2006,44,6255,Pitfield,Jane
Mayoral,2006,1,30,Porter,John
Mayoral,2006,2,38,Porter,John
Mayoral,2006,3,24,Porter,John
Mayoral,2006,4,41,Porter,John
Mayoral,2006,5,31,Porter,John
Mayoral,2006,6,32,Porter,John
Mayoral,2006,7,28,Porter,John
Mayoral,2006,8,44,Porter,John
Mayoral,2006,9,35,Porter,John
Mayoral,2006,10,51,Porter,John
Mayoral,2006,11,44,Porter,John
Mayoral,2006,12,26,Porter,John
Mayoral,2006,13,17,Porter,John
Mayoral,2006,14,23,Porter,John
Mayoral,2006,15,44,Porter,John
Mayoral,2006,16,19,Porter,John
Mayoral,2006,17,35,Porter,John
Mayoral,2006,18,16,Porter,John
Mayoral,2006,19,30,Porter,John
Mayoral,2006,20,20,Porter,John
Mayoral,2006,21,27,Porter,John
Mayoral,2006,22,18,Porter,John
Mayoral,2006,23,36,Porter,John
Mayoral,2006,24,28,Porter,John
Mayoral,2006,25,21,Porter,John
Mayoral,2006,26,45,Porter,John
Mayoral,2006,27,26,Porter,John
Mayoral,2006,28,21,Porter,John
Mayoral,2006,29,17,Porter,John
Mayoral,2006,30,26,Porter,John
Mayoral,2006,31,27,Porter,John
Mayoral,2006,32,22,Porter,John
Mayoral,2006,33,18,Porter,John
Mayoral,2006,34,27,Porter,John
Mayoral,2006,35,34,Porter,John
Mayoral,2006,36,44,Porter,John
Mayoral,2006,37,33,Porter,John
Mayoral,2006,38,36,Porter,John
Mayoral,2006,39,24,Porter,John
Mayoral,2006,40,40,Porter,John
Mayoral,2006,41,31,Porter,John
Mayoral,2006,42,36,Porter,John
Mayoral,2006,43,40,Porter,John
Mayoral,2006,44,43,Porter,John
Mayoral,2006,1,105,Romano,Lee
Mayoral,2006,2,121,Romano,Lee
Mayoral,2006,3,41,Romano,Lee
Mayoral,2006,4,76,Romano,Lee
Mayoral,2006,5,46,Romano,Lee
Mayoral,2006,6,70,Romano,Lee
Mayoral,2006,7,288,Romano,Lee
Mayoral,2006,8,200,Romano,Lee
Mayoral,2006,9,219,Romano,Lee
Mayoral,2006,10,59,Romano,Lee
Mayoral,2006,11,136,Romano,Lee
Mayoral,2006,12,186,Romano,Lee
Mayoral,2006,13,16,Romano,Lee
Mayoral,2006,14,23,Romano,Lee
Mayoral,2006,15,132,Romano,Lee
Mayoral,2006,16,21,Romano,Lee
Mayoral,2006,17,189,Romano,Lee
Mayoral,2006,18,36,Romano,Lee
Mayoral,2006,19,57,Romano,Lee
Mayoral,2006,20,31,Romano,Lee
Mayoral,2006,21,33,Romano,Lee
Mayoral,2006,22,13,Romano,Lee
Mayoral,2006,23,57,Romano,Lee
Mayoral,2006,24,53,Romano,Lee
Mayoral,2006,25,10,Romano,Lee
Mayoral,2006,26,21,Romano,Lee
Mayoral,2006,27,16,Romano,Lee
Mayoral,2006,28,21,Romano,Lee
Mayoral,2006,29,28,Romano,Lee
Mayoral,2006,30,26,Romano,Lee
Mayoral,2006,31,42,Romano,Lee
Mayoral,2006,32,14,Romano,Lee
Mayoral,2006,33,53,Romano,Lee
Mayoral,2006,34,15,Romano,Lee
Mayoral,2006,35,53,Romano,Lee
Mayoral,2006,36,28,Romano,Lee
Mayoral,2006,37,76,Romano,Lee
Mayoral,2006,38,50,Romano,Lee
Mayoral,2006,39,84,Romano,Lee
Mayoral,2006,40,79,Romano,Lee
Mayoral,2006,41,103,Romano,Lee
Mayoral,2006,42,117,Romano,Lee
Mayoral,2006,43,29,Romano,Lee
Mayoral,2006,44,35,Romano,Lee
Mayoral,2006,1,29,Rubinovich,Joel
Mayoral,2006,2,44,Rubinovich,Joel
Mayoral,2006,3,43,Rubinovich,Joel
Mayoral,2006,4,20,Rubinovich,Joel
Mayoral,2006,5,34,Rubinovich,Joel
Mayoral,2006,6,46,Rubinovich,Joel
Mayoral,2006,7,18,Rubinovich,Joel
Mayoral,2006,8,31,Rubinovich,Joel
Mayoral,2006,9,35,Rubinovich,Joel
Mayoral,2006,10,371,Rubinovich,Joel
Mayoral,2006,11,17,Rubinovich,Joel
Mayoral,2006,12,24,Rubinovich,Joel
Mayoral,2006,13,19,Rubinovich,Joel
Mayoral,2006,14,20,Rubinovich,Joel
Mayoral,2006,15,57,Rubinovich,Joel
Mayoral,2006,16,50,Rubinovich,Joel
Mayoral,2006,17,17,Rubinovich,Joel
Mayoral,2006,18,16,Rubinovich,Joel
Mayoral,2006,19,14,Rubinovich,Joel
Mayoral,2006,20,17,Rubinovich,Joel
Mayoral,2006,21,87,Rubinovich,Joel
Mayoral,2006,22,39,Rubinovich,Joel
Mayoral,2006,23,91,Rubinovich,Joel
Mayoral,2006,24,45,Rubinovich,Joel
Mayoral,2006,25,39,Rubinovich,Joel
Mayoral,2006,26,29,Rubinovich,Joel
Mayoral,2006,27,20,Rubinovich,Joel
Mayoral,2006,28,28,Rubinovich,Joel
Mayoral,2006,29,20,Rubinovich,Joel
Mayoral,2006,30,11,Rubinovich,Joel
Mayoral,2006,31,17,Rubinovich,Joel
Mayoral,2006,32,16,Rubinovich,Joel
Mayoral,2006,33,30,Rubinovich,Joel
Mayoral,2006,34,21,Rubinovich,Joel
Mayoral,2006,35,26,Rubinovich,Joel
Mayoral,2006,36,15,Rubinovich,Joel
Mayoral,2006,37,23,Rubinovich,Joel
Mayoral,2006,38,30,Rubinovich,Joel
Mayoral,2006,39,21,Rubinovich,Joel
Mayoral,2006,40,32,Rubinovich,Joel
Mayoral,2006,41,26,Rubinovich,Joel
Mayoral,2006,42,18,Rubinovich,Joel
Mayoral,2006,43,16,Rubinovich,Joel
Mayoral,2006,44,20,Rubinovich,Joel
Mayoral,2006,1,20,Schiebel,David
Mayoral,2006,2,13,Schiebel,David
Mayoral,2006,3,10,Schiebel,David
Mayoral,2006,4,8,Schiebel,David
Mayoral,2006,5,8,Schiebel,David
Mayoral,2006,6,9,Schiebel,David
Mayoral,2006,7,15,Schiebel,David
Mayoral,2006,8,15,Schiebel,David
Mayoral,2006,9,16,Schiebel,David
Mayoral,2006,10,21,Schiebel,David
Mayoral,2006,11,14,Schiebel,David
Mayoral,2006,12,20,Schiebel,David
Mayoral,2006,13,2,Schiebel,David
Mayoral,2006,14,9,Schiebel,David
Mayoral,2006,15,13,Schiebel,David
Mayoral,2006,16,4,Schiebel,David
Mayoral,2006,17,11,Schiebel,David
Mayoral,2006,18,17,Schiebel,David
Mayoral,2006,19,9,Schiebel,David
Mayoral,2006,20,12,Schiebel,David
Mayoral,2006,21,5,Schiebel,David
Mayoral,2006,22,5,Schiebel,David
Mayoral,2006,23,8,Schiebel,David
Mayoral,2006,24,21,Schiebel,David
Mayoral,2006,25,2,Schiebel,David
Mayoral,2006,26,15,Schiebel,David
Mayoral,2006,27,5,Schiebel,David
Mayoral,2006,28,14,Schiebel,David
Mayoral,2006,29,6,Schiebel,David
Mayoral,2006,30,4,Schiebel,David
Mayoral,2006,31,8,Schiebel,David
Mayoral,2006,32,5,Schiebel,David
Mayoral,2006,33,17,Schiebel,David
Mayoral,2006,34,7,Schiebel,David
Mayoral,2006,35,12,Schiebel,David
Mayoral,2006,36,7,Schiebel,David
Mayoral,2006,37,21,Schiebel,David
Mayoral,2006,38,9,Schiebel,David
Mayoral,2006,39,14,Schiebel,David
Mayoral,2006,40,8,Schiebel,David
Mayoral,2006,41,31,Schiebel,David
Mayoral,2006,42,13,Schiebel,David
Mayoral,2006,43,7,Schiebel,David
Mayoral,2006,44,8,Schiebel,David
Mayoral,2006,1,22,Sheldon,Paul
Mayoral,2006,2,15,Sheldon,Paul
Mayoral,2006,3,13,Sheldon,Paul
Mayoral,2006,4,11,Sheldon,Paul
Mayoral,2006,5,13,Sheldon,Paul
Mayoral,2006,6,24,Sheldon,Paul
Mayoral,2006,7,17,Sheldon,Paul
Mayoral,2006,8,17,Sheldon,Paul
Mayoral,2006,9,12,Sheldon,Paul
Mayoral,2006,10,27,Sheldon,Paul
Mayoral,2006,11,28,Sheldon,Paul
Mayoral,2006,12,14,Sheldon,Paul
Mayoral,2006,13,6,Sheldon,Paul
Mayoral,2006,14,11,Sheldon,Paul
Mayoral,2006,15,16,Sheldon,Paul
Mayoral,2006,16,10,Sheldon,Paul
Mayoral,2006,17,9,Sheldon,Paul
Mayoral,2006,18,9,Sheldon,Paul
Mayoral,2006,19,4,Sheldon,Paul
Mayoral,2006,20,24,Sheldon,Paul
Mayoral,2006,21,8,Sheldon,Paul
Mayoral,2006,22,9,Sheldon,Paul
Mayoral,2006,23,14,Sheldon,Paul
Mayoral,2006,24,17,Sheldon,Paul
Mayoral,2006,25,11,Sheldon,Paul
Mayoral,2006,26,17,Sheldon,Paul
Mayoral,2006,27,9,Sheldon,Paul
Mayoral,2006,28,7,Sheldon,Paul
Mayoral,2006,29,12,Sheldon,Paul
Mayoral,2006,30,17,Sheldon,Paul
Mayoral,2006,31,6,Sheldon,Paul
Mayoral,2006,32,6,Sheldon,Paul
Mayoral,2006,33,19,Sheldon,Paul
Mayoral,2006,34,7,Sheldon,Paul
Mayoral,2006,35,20,Sheldon,Paul
Mayoral,2006,36,9,Sheldon,Paul
Mayoral,2006,37,12,Sheldon,Paul
Mayoral,2006,38,26,Sheldon,Paul
Mayoral,2006,39,17,Sheldon,Paul
Mayoral,2006,40,9,Sheldon,Paul
Mayoral,2006,41,24,Sheldon,Paul
Mayoral,2006,42,15,Sheldon,Paul
Mayoral,2006,43,19,Sheldon,Paul
Mayoral,2006,44,12,Sheldon,Paul
Mayoral,2006,1,15,Shipley,Thomas
Mayoral,2006,2,13,Shipley,Thomas
Mayoral,2006,3,7,Shipley,Thomas
Mayoral,2006,4,14,Shipley,Thomas
Mayoral,2006,5,6,Shipley,Thomas
Mayoral,2006,6,10,Shipley,Thomas
Mayoral,2006,7,12,Shipley,Thomas
Mayoral,2006,8,20,Shipley,Thomas
Mayoral,2006,9,12,Shipley,Thomas
Mayoral,2006,10,11,Shipley,Thomas
Mayoral,2006,11,24,Shipley,Thomas
Mayoral,2006,12,12,Shipley,Thomas
Mayoral,2006,13,5,Shipley,Thomas
Mayoral,2006,14,11,Shipley,Thomas
Mayoral,2006,15,18,Shipley,Thomas
Mayoral,2006,16,7,Shipley,Thomas
Mayoral,2006,17,18,Shipley,Thomas
Mayoral,2006,18,15,Shipley,Thomas
Mayoral,2006,19,5,Shipley,Thomas
Mayoral,2006,20,7,Shipley,Thomas
Mayoral,2006,21,7,Shipley,Thomas
Mayoral,2006,22,2,Shipley,Thomas
Mayoral,2006,23,8,Shipley,Thomas
Mayoral,2006,24,11,Shipley,Thomas
Mayoral,2006,25,5,Shipley,Thomas
Mayoral,2006,26,17,Shipley,Thomas
Mayoral,2006,27,9,Shipley,Thomas
Mayoral,2006,28,18,Shipley,Thomas
Mayoral,2006,29,14,Shipley,Thomas
Mayoral,2006,30,8,Shipley,Thomas
Mayoral,2006,31,11,Shipley,Thomas
Mayoral,2006,32,12,Shipley,Thomas
Mayoral,2006,33,35,Shipley,Thomas
Mayoral,2006,34,12,Shipley,Thomas
Mayoral,2006,35,26,Shipley,Thomas
Mayoral,2006,36,13,Shipley,Thomas
Mayoral,2006,37,18,Shipley,Thomas
Mayoral,2006,38,15,Shipley,Thomas
Mayoral,2006,39,14,Shipley,Thomas
Mayoral,2006,40,17,Shipley,Thomas
Mayoral,2006,41,27,Shipley,Thomas
Mayoral,2006,42,13,Shipley,Thomas
Mayoral,2006,43,10,Shipley,Thomas
Mayoral,2006,44,10,Shipley,Thomas
Mayoral,2006,1,4,Sit,Adam
Mayoral,2006,2,5,Sit,Adam
Mayoral,2006,3,15,Sit,Adam
Mayoral,2006,4,11,Sit,Adam
Mayoral,2006,5,6,Sit,Adam
Mayoral,2006,6,13,Sit,Adam
